Source,Target,Relation
ShahezaKhan,XAnjeb,friend_of_follower
ShahezaKhan,SheikhMahtabSi1,friend_of_follower
ShahezaKhan,gulamahmad456,friend_of_follower
ShahezaKhan,Alokmat33637386,friend_of_follower
ShahezaKhan,Farooqh19524127,friend_of_follower
ShahezaKhan,SHAHILA57118721,friend_of_follower
ShahezaKhan,nadir_imteyaz,friend_of_follower
ShahezaKhan,shaikhmeraj223,friend_of_follower
ShahezaKhan,ParwejSamir1,friend_of_follower
ShahezaKhan,hasansabri_,friend_of_follower
Pathana59668567,@aimim_national,follower
Pathana59668567,XAnjeb,friend_of_follower
Pathana59668567,SheikhMahtabSi1,friend_of_follower
Pathana59668567,gulamahmad456,friend_of_follower
Pathana59668567,Alokmat33637386,friend_of_follower
Pathana59668567,Farooqh19524127,friend_of_follower
Pathana59668567,SHAHILA57118721,friend_of_follower
Pathana59668567,nadir_imteyaz,friend_of_follower
Pathana59668567,shaikhmeraj223,friend_of_follower
Pathana59668567,ParwejSamir1,friend_of_follower
Pathana59668567,hasansabri_,friend_of_follower
monafqatar,@aimim_national,follower
ayursreedhar,monafqatar,follower_of_follower
BaZedassociates,monafqatar,follower_of_follower
Fasalginy1,monafqatar,follower_of_follower
dileep_105,monafqatar,follower_of_follower
dijo143,monafqatar,follower_of_follower
HNareda,monafqatar,follower_of_follower
shhrazkhushal88,monafqatar,follower_of_follower
fasalginy,monafqatar,follower_of_follower
mdsabir666,monafqatar,follower_of_follower
uttamkumar465,monafqatar,follower_of_follower
alimbsnl,monafqatar,follower_of_follower
MdsanakhanK,monafqatar,follower_of_follower
monafqatar,ayursreedhar,friend_of_follower
monafqatar,BaZedassociates,friend_of_follower
monafqatar,Fasalginy1,friend_of_follower
monafqatar,dileep_105,friend_of_follower
monafqatar,dijo143,friend_of_follower
monafqatar,HNareda,friend_of_follower
monafqatar,shhrazkhushal88,friend_of_follower
monafqatar,fasalginy,friend_of_follower
monafqatar,mdsabir666,friend_of_follower
monafqatar,uttamkumar465,friend_of_follower
monafqatar,alimbsnl,friend_of_follower
monafqatar,MdsanakhanK,friend_of_follower
ImranSi31692993,@aimim_national,follower
AltabSheikh17,ImranSi31692993,follower_of_follower
ImranSi31692993,AltabSheikh17,friend_of_follower
MohdAdi95594443,@aimim_national,follower
MohdAdi95594443,AltabSheikh17,friend_of_follower
FaisalM18163598,@aimim_national,follower
FaisalM18163598,AltabSheikh17,friend_of_follower
htc0532,@aimim_national,follower
htc0532,AltabSheikh17,friend_of_follower
AjmalHu19411931,@aimim_national,follower
AjmalHu19411931,AltabSheikh17,friend_of_follower
Ali45192,@aimim_national,follower
MDARSHA26881101,@aimim_national,follower
MDARSHA26881101,AltabSheikh17,friend_of_follower
SbAhmed20,@aimim_national,follower
SbAhmed20,AltabSheikh17,friend_of_follower
SaifRaj95233351,@aimim_national,follower
SaifRaj95233351,AltabSheikh17,friend_of_follower
AmjadAl53416890,@aimim_national,follower
AmjadAl53416890,AltabSheikh17,friend_of_follower
sahbank95506674,@aimim_national,follower
BiSunasra,sahbank95506674,follower_of_follower
sahbank95506674,BiSunasra,friend_of_follower
FAIZANK70933380,@aimim_national,follower
TahseenTaniya,FAIZANK70933380,follower_of_follower
aamirkhanbt,FAIZANK70933380,follower_of_follower
SalmaNasreen4,FAIZANK70933380,follower_of_follower
imkashif116,FAIZANK70933380,follower_of_follower
Alishba68585583,FAIZANK70933380,follower_of_follower
kausar_nargis,FAIZANK70933380,follower_of_follower
mr_usamaprince,FAIZANK70933380,follower_of_follower
mahevimaqsood1,FAIZANK70933380,follower_of_follower
Shuaib__Shan,FAIZANK70933380,follower_of_follower
RizwanDeshmuk19,FAIZANK70933380,follower_of_follower
SamiyaS49512908,FAIZANK70933380,follower_of_follower
FayelaShaza,FAIZANK70933380,follower_of_follower
USumbulaZuha,FAIZANK70933380,follower_of_follower
Fahad3312,FAIZANK70933380,follower_of_follower
Umme_Ammarah_,FAIZANK70933380,follower_of_follower
SabaAfr96809913,FAIZANK70933380,follower_of_follower
Umme_Rafeda,FAIZANK70933380,follower_of_follower
hafxxaa,FAIZANK70933380,follower_of_follower
AmmarAnsari411,FAIZANK70933380,follower_of_follower
FauzanDanish8,FAIZANK70933380,follower_of_follower
FAIZANK70933380,TahseenTaniya,friend_of_follower
FAIZANK70933380,aamirkhanbt,friend_of_follower
FAIZANK70933380,SalmaNasreen4,friend_of_follower
FAIZANK70933380,imkashif116,friend_of_follower
FAIZANK70933380,Alishba68585583,friend_of_follower
FAIZANK70933380,kausar_nargis,friend_of_follower
FAIZANK70933380,mr_usamaprince,friend_of_follower
FAIZANK70933380,mahevimaqsood1,friend_of_follower
FAIZANK70933380,Shuaib__Shan,friend_of_follower
FAIZANK70933380,RizwanDeshmuk19,friend_of_follower
FAIZANK70933380,SamiyaS49512908,friend_of_follower
FAIZANK70933380,FayelaShaza,friend_of_follower
FAIZANK70933380,USumbulaZuha,friend_of_follower
FAIZANK70933380,Fahad3312,friend_of_follower
FAIZANK70933380,Umme_Ammarah_,friend_of_follower
FAIZANK70933380,SabaAfr96809913,friend_of_follower
FAIZANK70933380,Umme_Rafeda,friend_of_follower
FAIZANK70933380,hafxxaa,friend_of_follower
FAIZANK70933380,AmmarAnsari411,friend_of_follower
FAIZANK70933380,FauzanDanish8,friend_of_follower
AbdulKa95309544,@aimim_national,follower
mdintekhab658,AbdulKa95309544,follower_of_follower
MdIntek97741392,AbdulKa95309544,follower_of_follower
AbdulKa95309544,mdintekhab658,friend_of_follower
AbdulKa95309544,MdIntek97741392,friend_of_follower
MDRIZWA43093111,@aimim_national,follower
MdTaiya31171247,MDRIZWA43093111,follower_of_follower
AhmadAl20159792,MDRIZWA43093111,follower_of_follower
AhmadAkhlaqi9,MDRIZWA43093111,follower_of_follower
Noorala18427157,MDRIZWA43093111,follower_of_follower
mdzafeer8,MDRIZWA43093111,follower_of_follower
ReyazAh08877574,MDRIZWA43093111,follower_of_follower
ShahabuddinRaz8,MDRIZWA43093111,follower_of_follower
HasibAh52338325,MDRIZWA43093111,follower_of_follower
BjpShivkumar,MDRIZWA43093111,follower_of_follower
AravindIcon,MDRIZWA43093111,follower_of_follower
MDRIZWA43093111,MdTaiya31171247,friend_of_follower
MDRIZWA43093111,AhmadAl20159792,friend_of_follower
MDRIZWA43093111,AhmadAkhlaqi9,friend_of_follower
MDRIZWA43093111,Noorala18427157,friend_of_follower
MDRIZWA43093111,mdzafeer8,friend_of_follower
MDRIZWA43093111,ReyazAh08877574,friend_of_follower
MDRIZWA43093111,ShahabuddinRaz8,friend_of_follower
MDRIZWA43093111,HasibAh52338325,friend_of_follower
MDRIZWA43093111,BjpShivkumar,friend_of_follower
MDRIZWA43093111,AravindIcon,friend_of_follower
Wajid_A_Khan,@aimim_national,follower
IodhiUmesh,Wajid_A_Khan,follower_of_follower
Wajid_A_Khan,IodhiUmesh,friend_of_follower
MOHDDAN73743965,@aimim_national,follower
MOHDDAN73743965,IodhiUmesh,friend_of_follower
MDIRSHAN11,@aimim_national,follower
MDIRSHAN11,IodhiUmesh,friend_of_follower
Mohamma25103617,@aimim_national,follower
Mohamma25103617,IodhiUmesh,friend_of_follower
MdMusli56164211,@aimim_national,follower
MdMusli56164211,IodhiUmesh,friend_of_follower
MahamatSalehAn7,@aimim_national,follower
TeodoroNguema12,MahamatSalehAn7,follower_of_follower
Bourseharvard1,MahamatSalehAn7,follower_of_follower
adrenalinesamy,MahamatSalehAn7,follower_of_follower
SergioJaynero,MahamatSalehAn7,follower_of_follower
cgpaan,MahamatSalehAn7,follower_of_follower
nooralzeen14,MahamatSalehAn7,follower_of_follower
LilianeClaire,MahamatSalehAn7,follower_of_follower
KentPage,MahamatSalehAn7,follower_of_follower
MahamatSalehAn7,TeodoroNguema12,friend_of_follower
MahamatSalehAn7,Bourseharvard1,friend_of_follower
MahamatSalehAn7,adrenalinesamy,friend_of_follower
MahamatSalehAn7,SergioJaynero,friend_of_follower
MahamatSalehAn7,cgpaan,friend_of_follower
MahamatSalehAn7,nooralzeen14,friend_of_follower
MahamatSalehAn7,LilianeClaire,friend_of_follower
MahamatSalehAn7,KentPage,friend_of_follower
MdIrfan65970874,@aimim_national,follower
MdIrfan65970874,TeodoroNguema12,friend_of_follower
MdIrfan65970874,Bourseharvard1,friend_of_follower
MdIrfan65970874,adrenalinesamy,friend_of_follower
MdIrfan65970874,SergioJaynero,friend_of_follower
MdIrfan65970874,cgpaan,friend_of_follower
MdIrfan65970874,nooralzeen14,friend_of_follower
MdIrfan65970874,LilianeClaire,friend_of_follower
MdIrfan65970874,KentPage,friend_of_follower
SikandarEureka,@aimim_national,follower
SbiMunna,SikandarEureka,follower_of_follower
MahmudiQuddus,SikandarEureka,follower_of_follower
SaadAzm29097681,SikandarEureka,follower_of_follower
Khanafr00670701,SikandarEureka,follower_of_follower
mohammadzaainul,SikandarEureka,follower_of_follower
ShadanA786,SikandarEureka,follower_of_follower
iamhamzasiddiqi,SikandarEureka,follower_of_follower
SaleemA87258570,SikandarEureka,follower_of_follower
simabeakehsaas,SikandarEureka,follower_of_follower
MohdAli56740041,SikandarEureka,follower_of_follower
zisugour,SikandarEureka,follower_of_follower
ZaraHayat0,SikandarEureka,follower_of_follower
DaudHKhan_,SikandarEureka,follower_of_follower
TurkiAhsan,SikandarEureka,follower_of_follower
MahfoozRaza20,SikandarEureka,follower_of_follower
azeem9690,SikandarEureka,follower_of_follower
sikandar_eureka,SikandarEureka,follower_of_follower
SikandarEureka,SbiMunna,friend_of_follower
SikandarEureka,MahmudiQuddus,friend_of_follower
SikandarEureka,SaadAzm29097681,friend_of_follower
SikandarEureka,Khanafr00670701,friend_of_follower
SikandarEureka,mohammadzaainul,friend_of_follower
SikandarEureka,ShadanA786,friend_of_follower
SikandarEureka,iamhamzasiddiqi,friend_of_follower
SikandarEureka,SaleemA87258570,friend_of_follower
SikandarEureka,simabeakehsaas,friend_of_follower
SikandarEureka,MohdAli56740041,friend_of_follower
SikandarEureka,zisugour,friend_of_follower
SikandarEureka,ZaraHayat0,friend_of_follower
SikandarEureka,DaudHKhan_,friend_of_follower
SikandarEureka,TurkiAhsan,friend_of_follower
SikandarEureka,MahfoozRaza20,friend_of_follower
SikandarEureka,azeem9690,friend_of_follower
SikandarEureka,sikandar_eureka,friend_of_follower
SyeedGanie,@aimim_national,follower
AauqibH,SyeedGanie,follower_of_follower
QudaratullahS,SyeedGanie,follower_of_follower
Mohamma83845586,SyeedGanie,follower_of_follower
Surjeet20726741,SyeedGanie,follower_of_follower
drzaif,SyeedGanie,follower_of_follower
quotify_to_go,SyeedGanie,follower_of_follower
amirsuhail098,SyeedGanie,follower_of_follower
notsosocialll,SyeedGanie,follower_of_follower
drghayasuddin_,SyeedGanie,follower_of_follower
Huxtler_MaliK,SyeedGanie,follower_of_follower
Burhan81128114,SyeedGanie,follower_of_follower
Shaguft02788657,SyeedGanie,follower_of_follower
shohagkhanshame,SyeedGanie,follower_of_follower
JunaidPz,SyeedGanie,follower_of_follower
SuhailA66164665,SyeedGanie,follower_of_follower
Ateeqkh52351380,SyeedGanie,follower_of_follower
ak_akrm_,SyeedGanie,follower_of_follower
DimpleT65849933,SyeedGanie,follower_of_follower
TamokhJajeer,SyeedGanie,follower_of_follower
ZafarChoudhar15,SyeedGanie,follower_of_follower
SyeedGanie,AauqibH,friend_of_follower
SyeedGanie,QudaratullahS,friend_of_follower
SyeedGanie,Mohamma83845586,friend_of_follower
SyeedGanie,Surjeet20726741,friend_of_follower
SyeedGanie,drzaif,friend_of_follower
SyeedGanie,quotify_to_go,friend_of_follower
SyeedGanie,amirsuhail098,friend_of_follower
SyeedGanie,notsosocialll,friend_of_follower
SyeedGanie,drghayasuddin_,friend_of_follower
SyeedGanie,Huxtler_MaliK,friend_of_follower
SyeedGanie,Burhan81128114,friend_of_follower
SyeedGanie,Shaguft02788657,friend_of_follower
SyeedGanie,shohagkhanshame,friend_of_follower
SyeedGanie,JunaidPz,friend_of_follower
SyeedGanie,SuhailA66164665,friend_of_follower
SyeedGanie,Ateeqkh52351380,friend_of_follower
SyeedGanie,ak_akrm_,friend_of_follower
SyeedGanie,DimpleT65849933,friend_of_follower
SyeedGanie,TamokhJajeer,friend_of_follower
SyeedGanie,ZafarChoudhar15,friend_of_follower
MohdAbdulQayoo1,@aimim_national,follower
MohdAbdulQayoo1,AauqibH,friend_of_follower
MohdAbdulQayoo1,QudaratullahS,friend_of_follower
MohdAbdulQayoo1,Mohamma83845586,friend_of_follower
MohdAbdulQayoo1,Surjeet20726741,friend_of_follower
MohdAbdulQayoo1,drzaif,friend_of_follower
MohdAbdulQayoo1,quotify_to_go,friend_of_follower
MohdAbdulQayoo1,amirsuhail098,friend_of_follower
MohdAbdulQayoo1,notsosocialll,friend_of_follower
MohdAbdulQayoo1,drghayasuddin_,friend_of_follower
MohdAbdulQayoo1,Huxtler_MaliK,friend_of_follower
MohdAbdulQayoo1,Burhan81128114,friend_of_follower
MohdAbdulQayoo1,Shaguft02788657,friend_of_follower
MohdAbdulQayoo1,shohagkhanshame,friend_of_follower
MohdAbdulQayoo1,JunaidPz,friend_of_follower
MohdAbdulQayoo1,SuhailA66164665,friend_of_follower
MohdAbdulQayoo1,Ateeqkh52351380,friend_of_follower
MohdAbdulQayoo1,ak_akrm_,friend_of_follower
MohdAbdulQayoo1,DimpleT65849933,friend_of_follower
MohdAbdulQayoo1,TamokhJajeer,friend_of_follower
MohdAbdulQayoo1,ZafarChoudhar15,friend_of_follower
MehboobKhanAtt1,@aimim_national,follower
MehboobKhanAtt1,AauqibH,friend_of_follower
MehboobKhanAtt1,QudaratullahS,friend_of_follower
MehboobKhanAtt1,Mohamma83845586,friend_of_follower
MehboobKhanAtt1,Surjeet20726741,friend_of_follower
MehboobKhanAtt1,drzaif,friend_of_follower
MehboobKhanAtt1,quotify_to_go,friend_of_follower
MehboobKhanAtt1,amirsuhail098,friend_of_follower
MehboobKhanAtt1,notsosocialll,friend_of_follower
MehboobKhanAtt1,drghayasuddin_,friend_of_follower
MehboobKhanAtt1,Huxtler_MaliK,friend_of_follower
MehboobKhanAtt1,Burhan81128114,friend_of_follower
MehboobKhanAtt1,Shaguft02788657,friend_of_follower
MehboobKhanAtt1,shohagkhanshame,friend_of_follower
MehboobKhanAtt1,JunaidPz,friend_of_follower
MehboobKhanAtt1,SuhailA66164665,friend_of_follower
MehboobKhanAtt1,Ateeqkh52351380,friend_of_follower
MehboobKhanAtt1,ak_akrm_,friend_of_follower
MehboobKhanAtt1,DimpleT65849933,friend_of_follower
MehboobKhanAtt1,TamokhJajeer,friend_of_follower
MehboobKhanAtt1,ZafarChoudhar15,friend_of_follower
deepakbornare,@derekobrienmp,follower
kharate_nilesh,deepakbornare,follower_of_follower
soebmulla,deepakbornare,follower_of_follower
Pravink11841121,deepakbornare,follower_of_follower
ChetakDeshmukh,deepakbornare,follower_of_follower
KandalkarMahi,deepakbornare,follower_of_follower
Narayan97742900,deepakbornare,follower_of_follower
pachasar,deepakbornare,follower_of_follower
Navnath85769971,deepakbornare,follower_of_follower
NCPspeaksBWD,deepakbornare,follower_of_follower
RachelHumphri20,deepakbornare,follower_of_follower
imvinayakjadhav,deepakbornare,follower_of_follower
Kamlendra2,deepakbornare,follower_of_follower
rindhe_arvind,deepakbornare,follower_of_follower
DGanesha82,deepakbornare,follower_of_follower
BoranreSachin,deepakbornare,follower_of_follower
NarshinhaGujar,deepakbornare,follower_of_follower
V_M_Bhat,deepakbornare,follower_of_follower
kishorpatilmit,deepakbornare,follower_of_follower
Akki301512,deepakbornare,follower_of_follower
JanardanDaul,deepakbornare,follower_of_follower
deepakbornare,kharate_nilesh,friend_of_follower
deepakbornare,soebmulla,friend_of_follower
deepakbornare,Pravink11841121,friend_of_follower
deepakbornare,ChetakDeshmukh,friend_of_follower
deepakbornare,KandalkarMahi,friend_of_follower
deepakbornare,Narayan97742900,friend_of_follower
deepakbornare,pachasar,friend_of_follower
deepakbornare,Navnath85769971,friend_of_follower
deepakbornare,NCPspeaksBWD,friend_of_follower
deepakbornare,RachelHumphri20,friend_of_follower
deepakbornare,imvinayakjadhav,friend_of_follower
deepakbornare,Kamlendra2,friend_of_follower
deepakbornare,rindhe_arvind,friend_of_follower
deepakbornare,DGanesha82,friend_of_follower
deepakbornare,BoranreSachin,friend_of_follower
deepakbornare,NarshinhaGujar,friend_of_follower
deepakbornare,V_M_Bhat,friend_of_follower
deepakbornare,kishorpatilmit,friend_of_follower
deepakbornare,Akki301512,friend_of_follower
deepakbornare,JanardanDaul,friend_of_follower
mohdala86388765,@derekobrienmp,follower
Noorjah73813846,mohdala86388765,follower_of_follower
1raro_live,mohdala86388765,follower_of_follower
atif_sherwani,mohdala86388765,follower_of_follower
mohdala86388765,Noorjah73813846,friend_of_follower
mohdala86388765,1raro_live,friend_of_follower
mohdala86388765,atif_sherwani,friend_of_follower
Republic24B,@derekobrienmp,follower
KishanKrThakur,Republic24B,follower_of_follower
SarveshGiri9,Republic24B,follower_of_follower
KamaleshKishor1,Republic24B,follower_of_follower
NiteshK11446098,Republic24B,follower_of_follower
Niteshk01724830,Republic24B,follower_of_follower
officeof_anand,Republic24B,follower_of_follower
Republic24B,KishanKrThakur,friend_of_follower
Republic24B,SarveshGiri9,friend_of_follower
Republic24B,KamaleshKishor1,friend_of_follower
Republic24B,NiteshK11446098,friend_of_follower
Republic24B,Niteshk01724830,friend_of_follower
Republic24B,officeof_anand,friend_of_follower
AdityaR94636666,@derekobrienmp,follower
gypsysoulofmine,@derekobrienmp,follower
VesperMx,gypsysoulofmine,follower_of_follower
Mahmoud76852448,gypsysoulofmine,follower_of_follower
flowtain_flowz,gypsysoulofmine,follower_of_follower
leyahnimubona,gypsysoulofmine,follower_of_follower
alahmadi2_am,gypsysoulofmine,follower_of_follower
rahul_dynamite,gypsysoulofmine,follower_of_follower
Jsjwnns1,gypsysoulofmine,follower_of_follower
Raviboy365,gypsysoulofmine,follower_of_follower
MurkSavGainz,gypsysoulofmine,follower_of_follower
visittanzania_,gypsysoulofmine,follower_of_follower
_adinoyi,gypsysoulofmine,follower_of_follower
Daudi73079399,gypsysoulofmine,follower_of_follower
Vikk_Toh,gypsysoulofmine,follower_of_follower
blaqmurena,gypsysoulofmine,follower_of_follower
daddymillz__,gypsysoulofmine,follower_of_follower
DrEvansRichard,gypsysoulofmine,follower_of_follower
RonRoss200885,gypsysoulofmine,follower_of_follower
nprince_joseph,gypsysoulofmine,follower_of_follower
OfficialEmealli,gypsysoulofmine,follower_of_follower
LuciaSan99,gypsysoulofmine,follower_of_follower
gypsysoulofmine,VesperMx,friend_of_follower
gypsysoulofmine,Mahmoud76852448,friend_of_follower
gypsysoulofmine,flowtain_flowz,friend_of_follower
gypsysoulofmine,leyahnimubona,friend_of_follower
gypsysoulofmine,alahmadi2_am,friend_of_follower
gypsysoulofmine,rahul_dynamite,friend_of_follower
gypsysoulofmine,Jsjwnns1,friend_of_follower
gypsysoulofmine,Raviboy365,friend_of_follower
gypsysoulofmine,MurkSavGainz,friend_of_follower
gypsysoulofmine,visittanzania_,friend_of_follower
gypsysoulofmine,_adinoyi,friend_of_follower
gypsysoulofmine,Daudi73079399,friend_of_follower
gypsysoulofmine,Vikk_Toh,friend_of_follower
gypsysoulofmine,blaqmurena,friend_of_follower
gypsysoulofmine,daddymillz__,friend_of_follower
gypsysoulofmine,DrEvansRichard,friend_of_follower
gypsysoulofmine,RonRoss200885,friend_of_follower
gypsysoulofmine,nprince_joseph,friend_of_follower
gypsysoulofmine,OfficialEmealli,friend_of_follower
gypsysoulofmine,LuciaSan99,friend_of_follower
Aakashk88225762,@derekobrienmp,follower
