Source,Target
PratimDGupta,JhumjhumMukher2
PratimDGupta,ShashiTharoor
JyotipriyaMLA,AITCofficial
DeShobhaa,ThePrintIndia
Me_lmahato,KanganaTeam
Me_lmahato,KanganaTeam
Me_lmahato,SuvenduWB
Me_lmahato,SuvenduWB
Me_lmahato,KanganaTeam
Me_lmahato,KanganaTeam
Me_lmahato,KPTrafficDept
mayukhrghosh,swarnalisarkar
mayukhrghosh,mominali00
HLKodo,rangats
HLKodo,annamalai_k
HLKodo,skarthikdotin
HLKodo,arvinth_e
HLKodo,khushsundar
HLKodo,annamalai_k
HLKodo,arvinth_e
HLKodo,ikkmurugan
HLKodo,laxman_xy
SoumyaB_sd,ShefVaidya
SoumyaB_sd,swapan55
NirmalGhoshMla,arpan_aitc
NirmalGhoshMla,arpan_aitc
NirmalGhoshMla,arpan_aitc
NirmalGhoshMla,arpan_aitc
kakoligdastidar,rajnathsingh
ShoaibDaniyal,tishasaroyan
DilipGhoshOff,DilipGhoshBJP
DilipGhoshOff,blsanthosh
DilipGhoshOff,jdhankhar1
DilipGhoshOff,narendramodi
DilipGhoshOff,narendramodi
DilipGhoshOff,AmitShah
DilipGhoshOff,DilipGhoshBJP
DilipGhoshOff,blsanthosh
DilipGhoshOff,blsanthosh
ArkaRajpandit,vijayanpinarayi
ArkaRajpandit,CPIM_WESTBENGAL
ArkaRajpandit,SitaramYechury
ArkaRajpandit,SitaramYechury
jayantrld,nitins2412
jayantrld,ramanmann1974
jayantrld,ramanmann1974
jayantrld,Neerajkundan
jayantrld,guramneet
SDigitalindian,ShorsheFeelish
SDigitalindian,Badass_Superdad
SDigitalindian,Badass_Superdad
SDigitalindian,Abhijit_Basak83
DrEricDing,VincentRK
DrEricDing,DrEricDing
DrEricDing,AminaaKausar
coolfunnytshirt,moronhumor
coolfunnytshirt,jitengajaria
coolfunnytshirt,centerofright
coolfunnytshirt,ProfVemsani
coolfunnytshirt,vidusri
coolfunnytshirt,DoctorLFC
coolfunnytshirt,SreyashiDey
RajuBistaBJP,Ra_THORe
egiye_bangla,wbdhfw
egiye_bangla,wbdhfw
egiye_bangla,wbdhfw
egiye_bangla,wbdhfw
egiye_bangla,GoWBudma
RUMARINKIAMRITA,KartikK84430304
AtishAziz,vijayprashad
AtishAziz,vijayanpinarayi
AtishAziz,paramspeak
AtishAziz,chhuti_is
AtishAziz,sengupta_udit
AtishAziz,ABC
AtishAziz,DharDipsita
AtishAziz,Profdilipmandal
warispathan,asadowaisi
warispathan,asadowaisi
warispathan,Munnakeepfaith
sswapan,amishra77
sswapan,KanchanGupta
sswapan,PandaJay
sswapan,ARanganathan72
sswapan,himantabiswa
sswapan,tathagata2
FarukShah_MLA,Aimim_Raebareli
FarukShah_MLA,iam_sameer_shk
FarukShah_MLA,meedhulekar
FarukShah_MLA,Haleemshamsudd9
FarukShah_MLA,Haleemshamsudd9
KPTrafficDept,KolkataPolice
Memeghnad,ailsujith
Memeghnad,SharmaAyan006
Memeghnad,anubhavsinha
BanglarGorboMB,yadavakhilesh
BanglarGorboMB,HemantSorenJMM
BanglarGorboMB,capt_amarinder
BanglarGorboMB,mkstalin
BanglarGorboMB,ManishTewari
BanglarGorboMB,bhupeshbaghel
BanglarGorboMB,PawarSpeaks
BanglarGorboMB,ArvindKejriwal
TheMetromanS,Sunil_Kannaki
TheMetromanS,blsanthosh
IYCWestBengal,pandey_amrish
IYCWestBengal,srinivasiyc
IYCWestBengal,Jairam_Ramesh
IYCWestBengal,srinivasiyc
IYCWestBengal,Jairam_Ramesh
IYCWestBengal,srinivasiyc
IYCWestBengal,BloodDonorsIn
IYCWestBengal,srinivasiyc
Actor_Siddharth,GorwayGlobal
Actor_Siddharth,PTI_News
Actor_Siddharth,LicypriyaK
Actor_Siddharth,bthsvm
BJP4Bengal,narendramodi
BJP4Bengal,AmitShah
BJP4Bengal,JPNadda
BJP4Bengal,JPNadda
BJP4Bengal,narendramodi
BJP4Bengal,narendramodi
ndtv,CricketNDTV
ndtv,ndtvfeed
chakraview,ForeignPolicy
chakraview,NilanjanDas_
chakraview,arunp2810
comredamraram,cpimspeak
comredamraram,PawanGhadsana
comredamraram,RajeshNokhwal31
comredamraram,1stIndiaNews
DrShashiPanja,abhishekaitc
DrShashiPanja,abhishekaitc
DrShashiPanja,MamataOfficial
t_d_h_nair,Aakar__Patel
Lokenath_Speaks,amitmalviya
Lokenath_Speaks,gobbblefunk
Lokenath_Speaks,AankhiGM
Lokenath_Speaks,c_aashish
Lokenath_Speaks,BjpLokenath
ajaymaken,maneeshchhibber
ajaymaken,PChidambaram_IN
ajaymaken,rssurjewala
AtharvaForum,Smiley_Shreya
AtharvaForum,rashig999
AtharvaForum,amatya18
AtharvaForum,arvindneela
AtharvaForum,amatya18
AtharvaForum,pawan_kumar3
AtharvaForum,kansaratva
Akhtaruliman5,warispathan
Akhtaruliman5,AIMIMPurnea
Akhtaruliman5,AIMIMPurnea
Akhtaruliman5,asadowaisi
Akhtaruliman5,AIMIMPurnea
Akhtaruliman5,AimimSeemanchal
Akhtaruliman5,RanaAyyub
Akhtaruliman5,AbuGhufran3
davidfrawleyved,davidfrawleyved
davidfrawleyved,davidfrawleyved
davidfrawleyved,davidfrawleyved
davidfrawleyved,davidfrawleyved
sandipanch,chhuti_is
SabirKabliwala,aimim_national
MuftiIsmailQsm,aimim_national
MuftiIsmailQsm,MuftiIsmailQsm
MuftiIsmailQsm,aimim_national
MuftiIsmailQsm,MuftiIsmailQsm
MuftiIsmailQsm,RizwanaKhanMIM
MuftiIsmailQsm,pathan_sumaya
MuftiIsmailQsm,pathan_sumaya
MuftiIsmailQsm,ShaLateef
rssurjewala,AICCMedia
rssurjewala,AICCMedia
hiran_chatterji,narendramodi
hiran_chatterji,narendramodi
hiran_chatterji,hiran_chatterji
chetnakum,MickyGupta84
chetnakum,PSainath_org
Md_MajidHussain,asadowaisi
Md_MajidHussain,asadowaisi
Md_MajidHussain,aimim_national
Md_MajidHussain,arunbothra
Md_MajidHussain,aimim_national
Md_MajidHussain,aimim_national
Md_MajidHussain,aimim_national
Md_MajidHussain,asadowaisi
ANI,ani_digital
AanyaOBrien,Actor_Siddharth
AanyaOBrien,chhuti_is
AanyaOBrien,Aagan86
AanyaOBrien,unicoraisa
Mahmoodhussain_,asadowaisi
Mahmoodhussain_,AmirUllahKhnMIM
NilotpalMukher6,narendramodi
NilotpalMukher6,narendramodi
NilotpalMukher6,SuvenduWB
NilotpalMukher6,DetheEsha
NilotpalMukher6,soumeshbanerjee
NilotpalMukher6,KolleoIsBack
NilotpalMukher6,KanganaTeam
NilotpalMukher6,soumeshbanerjee
NilotpalMukher6,Abhijit_Basak83
NilotpalMukher6,narendramodi
DrAmitMitra,ieElections
DrAmitMitra,kakoligdastidar
DrAmitMitra,derekobrienmp
Tauseefpro,asadowaisi
Tauseefpro,VijaytaL
Tauseefpro,asadowaisi
swapan55,BJP4Bengal
babubasu,raghav_chadha
babubasu,virsanghvi
DrSYQuraishi,htTweets
DrSYQuraishi,impar_india
DrSYQuraishi,CPDelhi
DrSYQuraishi,MilanV
DrSYQuraishi,shokonoda
SUNDARmyth,SitaramYechury
SUNDARmyth,SitaramYechury
SUNDARmyth,SitaramYechury
SUNDARmyth,SitaramYechury
NahidQaiser,mallucomrade
NahidQaiser,redfishstream
NahidQaiser,salimdotcomrade
NahidQaiser,VivashwanSingh
NahidQaiser,SitaramYechury
NahidQaiser,salimdotcomrade
NahidQaiser,MayukhDuke
blsanthosh,narendramodi
blsanthosh,amitmalviya
sonaliranade,SushantSin
sonaliranade,kaushikcbasu
sonaliranade,Article14live
sonaliranade,Ram_Guha
sonaliranade,samar11
arpitayodapress,IndiaToday
arpitayodapress,africasacountry
arpitayodapress,LicypriyaK
arpitayodapress,RealHughJackman
ReallySwara,njalva
ReallySwara,Memeghnad
priyankagandhi,skphotography68
priyankagandhi,AnujaJaiswalTOI
