Source,Target
JyotiChowdhur17,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
MdGMAnsari,MamataOfficial
subhajitdas2co1,MamataOfficial
Palakkkk__,MamataOfficial
Suparna08650811,MamataOfficial
LakhiOraw,MamataOfficial
PujaDas42355334,MamataOfficial
piusvarghese,derekobrienmp
Aatmbodh,derekobrienmp
lalitkumartweet,derekobrienmp
Nishant52676736,derekobrienmp
iThinkFromSpace,derekobrienmp
vijansi,derekobrienmp
hang_d_corrupt,derekobrienmp
RakeshKrishna20,derekobrienmp
shantan60289784,derekobrienmp
ShreyaBanerj,MahuaMoitra
aslam55a,MahuaMoitra
faidosh,MahuaMoitra
imsouvikb,MahuaMoitra
BiplabBagchi7,MahuaMoitra
mohammad__aslam,MahuaMoitra
FarukMa79499879,MahuaMoitra
shiv_k_deol,MahuaMoitra
Vkrishn30256913,MahuaMoitra
JabbarS47053577,MahuaMoitra
SouravDindaBJP,SuvenduWB
SouravDindaBJP,SuvenduWB
MiliRoy48101845,SuvenduWB
ANIRBAN60273768,SuvenduWB
SandipChand19,SuvenduWB
rajatmo11,SuvenduWB
ANIRBAN60273768,SuvenduWB
SandipChand19,SuvenduWB
ArunDawn5,SuvenduWB
KuntlMitra,SuvenduWB
SouryaDutta14,MamataOfficial
GulaabJa,MamataOfficial
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
maidul_middya,MamataOfficial
maidul_middya,MamataOfficial
Shyamal41099981,MamataOfficial
arunwhite10,MamataOfficial
jasidul_rahaman,MamataOfficial
viralvideovlogs,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
JitunNaiya,MamataOfficial
SkJaliluddin,MamataOfficial
SouravSekh2,MamataOfficial
barai_surajit,MamataOfficial
SoumenSamui11,MahuaMoitra
ashish_bhunia,MahuaMoitra
VikramR48535938,MahuaMoitra
JuelMolla7,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
andolan_jive,MahuaMoitra
TanujBiswas8,MahuaMoitra
Giyasuddinlask7,MahuaMoitra
MurshidTottumal,MahuaMoitra
riyazahmad6828,MahuaMoitra
AbhiKanabar1,MahuaMoitra
SanjayKrYadav,MahuaMoitra
akaDorthinley,MahuaMoitra
roopashrisinha1,MahuaMoitra
ks_aulakh,MahuaMoitra
WasimAk62695513,MahuaMoitra
tamankaur_,MahuaMoitra
DivyaChandron,MahuaMoitra
sktbml,MahuaMoitra
Mahua_Moitra_F,MahuaMoitra
DrReena_Singh,MahuaMoitra
Najibul_AITC,MahuaMoitra
DeePra6,MahuaMoitra
GulaabJa,MahuaMoitra
SKsharm96661932,MahuaMoitra
Z_P_Special,MahuaMoitra
Singh10tar,MahuaMoitra
Mansimr46260982,MahuaMoitra
Shreyas38111855,DidiKeBolo
AtikKha10985744,DidiKeBolo
Deepakk35094018,DidiKeBolo
Akashde45558376,DidiKeBolo
cscbirbhum,DidiKeBolo
Jasvirk49485719,DidiKeBolo
imsikan,DidiKeBolo
Sanju8469,DidiKeBolo
ChaudharyNeha89,DidiKeBolo
EkAamHindustan2,DidiKeBolo
ANIRBAN90931575,derekobrienmp
SawoodHussain3,derekobrienmp
iammanu_93,derekobrienmp
SkAkbar81565643,derekobrienmp
Iqbal42788045,derekobrienmp
WashimBuksh,derekobrienmp
SaikatC19065868,derekobrienmp
RubelBi26305236,derekobrienmp
IMRANNAJIRSHEI3,derekobrienmp
ANIMESHBal4,AITCofficial
Dk1sFXTNOAfe2e0,AITCofficial
Najibul_AITC,AITCofficial
ManikSkin,AITCofficial
Rajiv88311031,AITCofficial
SAMIMPARVEJ10,AITCofficial
Skhabib96266091,AITCofficial
Rahul45215606,AITCofficial
SKSAFIU96358626,AITCofficial
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
aghiria,MahuaMoitra
indianhercules1,MahuaMoitra
Nandita35193822,MahuaMoitra
aman_alyse,MahuaMoitra
KaurHasmeet,MahuaMoitra
DaughterOfAFar6,MahuaMoitra
dailydeamer,MahuaMoitra
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
JitunNaiya,MamataOfficial
SkJaliluddin,MamataOfficial
JaliluddinSekh3,MamataOfficial
ALOKKUM08699961,MamataOfficial
santuaitc,MamataOfficial
KalipadaDandap3,MamataOfficial
Surojit19715283,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
r_bindass,MamataOfficial
SkJaliluddin,MamataOfficial
subhajitdas2co1,MamataOfficial
SouravSekh2,MamataOfficial
subhajitdas2co1,MamataOfficial
Shomit_aitc,MamataOfficial
JaliluddinSekh3,MamataOfficial
ALOKKUM08699961,MamataOfficial
AhsanRe68722429,MamataOfficial
Subhasi83803995,MamataOfficial
Deenath76711949,MamataOfficial
Hasim993,MamataOfficial
Meghan35590818,MamataOfficial
sanjeeda_sk,MamataOfficial
MdArifA43140355,MamataOfficial
UttamPa62475182,MamataOfficial
TulikaG290496,MamataOfficial
Hasim993,MamataOfficial
SandipChand19,MamataOfficial
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
subhajitdas2co1,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
subhajitdas2co1,MamataOfficial
JyotiChowdhur17,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
MdGMAnsari,MamataOfficial
King96907606,MamataOfficial
Rilon46444737,MamataOfficial
malhijs,MahuaMoitra
scape1977,MahuaMoitra
Hell110Su,MahuaMoitra
ShreyaBanerj,MahuaMoitra
zaahidfazal,MahuaMoitra
KISNASARMA,MahuaMoitra
gurpree51786453,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
Sk64123097,MahuaMoitra
joypurmondal1,SuvenduWB
BananiD43869922,SuvenduWB
SouravDindaBJP,SuvenduWB
chadha_salil,SuvenduWB
SouravDindaBJP,SuvenduWB
TAMALYCHAKRABO1,SuvenduWB
AriSanjit,SuvenduWB
SouravDindaBJP,SuvenduWB
PalashH35432022,SuvenduWB
Desporobo_sagar,MahuaMoitra
malhijs,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
KarenKa41771380,MahuaMoitra
McGaddy,MahuaMoitra
nicky_mocker124,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
AbhiKanabar1,MahuaMoitra
doomkhaalStan,MahuaMoitra
notifysunil,MahuaMoitra
berojagarINDIAN,MahuaMoitra
surjitsingh1310,MahuaMoitra
indianhercules1,MahuaMoitra
NancyTh60734587,MahuaMoitra
vicky_bhullar,MahuaMoitra
anurag_dg,MahuaMoitra
D7349181464,MahuaMoitra
vijaybilgoji,MahuaMoitra
IndianCrying,MahuaMoitra
MuthuTwenty20,MahuaMoitra
PaviPrakash10,MahuaMoitra
ashok04444,MahuaMoitra
madhushree_dere,MahuaMoitra
Avinash27944946,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
AbdulRa32353933,aimim_national
RizwanS88441162,aimim_national
SanaJab07158042,aimim_national
IrfanSi79574225,aimim_national
MdHassu,aimim_national
mdmushtaq78,aimim_national
SaiyidSays,aimim_national
Mohamma98203769,aimim_national
Being_Saiyaara,aimim_national
GulaabJa,AITCofficial
nAZbSXveVUbOGjB,AITCofficial
MANASKU20832554,AITCofficial
ArmaanRahaman,AITCofficial
_ShipraGanguly_,AITCofficial
Mahadeb54092158,AITCofficial
Abhishekoberoy5,AITCofficial
Rakesh_95000,AITCofficial
JyotiChowdhur17,AITCofficial
MdNasiruddinAl9,AITCofficial
malhijs,MahuaMoitra
scape1977,MahuaMoitra
Saswata1413,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
aslam55a,MahuaMoitra
VikramR48535938,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
SoniaVictor4,MahuaMoitra
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
kafnan4,MahuaMoitra
CCGC55950780,MahuaMoitra
PuneetSambhal,MahuaMoitra
SkHapijulAli5,MahuaMoitra
helpless_indian,MahuaMoitra
ilovenaruto01,MahuaMoitra
IndianCrying,MahuaMoitra
RealChowkidar,MahuaMoitra
k_Sampath21,MahuaMoitra
AsbheTohDidie,MahuaMoitra
ShabbirIND,MahuaMoitra
Satyalap_Tweets,MahuaMoitra
AdityaMaity50,MahuaMoitra
IamGandhi__,MahuaMoitra
GreensBlr,MahuaMoitra
Ranveer97198606,MahuaMoitra
ChikenTandoori,MahuaMoitra
PriyankushGhos3,MahuaMoitra
BhaskaranSajit,MahuaMoitra
RahulDiggikar,MahuaMoitra
Abhilash_Fasul,MahuaMoitra
Patki1952,MahuaMoitra
AshrafiAshrafi9,MahuaMoitra
krunalkp99,MahuaMoitra
iScitaramSays,MahuaMoitra
Yaaro_,MahuaMoitra
3kA6601NxLYwaRg,AITCofficial
MukulKumarShaw6,AITCofficial
SahaAparup,AITCofficial
ShahidR46895551,AITCofficial
Shahnawazbara,AITCofficial
MMAsadullahGaz1,AITCofficial
SurajKu74918946,AITCofficial
ShibKumarDas,AITCofficial
Ghufran71136679,AITCofficial
TejendraSarkar2,MamataOfficial
Meharba14982512,MamataOfficial
Najibul_AITC,MamataOfficial
SarupSk78632361,MamataOfficial
Firozkh46754379,MamataOfficial
PRALAYD40307548,MamataOfficial
Saurabh_Pathak7,MamataOfficial
LaljiBadya,MamataOfficial
Najibul_AITC,MamataOfficial
MANASKU20832554,MamataOfficial
Patki1952,MahuaMoitra
iScitaramSays,MahuaMoitra
NSOOD6,MahuaMoitra
Mohdali0408,MahuaMoitra
AravindRaghav1,MahuaMoitra
AbdulHa09352940,MahuaMoitra
Krishna_makkad,MahuaMoitra
AshrafiDewana,MahuaMoitra
Subhasi83803995,MamataOfficial
UttamPa62475182,MamataOfficial
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
ashish_bhunia,MamataOfficial
ashish_bhunia,MamataOfficial
BanerjeeKakan,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
MdNoorA22286087,derekobrienmp
aqs101,derekobrienmp
GauravG43269229,derekobrienmp
me_smartest,derekobrienmp
smr306,derekobrienmp
bej_2019,derekobrienmp
DeathIsFact,derekobrienmp
iamonlyabhik,derekobrienmp
Vsrikanth85,derekobrienmp
Aandhrawaala,derekobrienmp
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
BapiMir5,MamataOfficial
Pradipk24416170,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
AbhrajitDutta6,SitaramYechury
TejSinghVerma8,SitaramYechury
ZeyaEqubal,SitaramYechury
2d24e0bfb25f445,SitaramYechury
prdholakia,SitaramYechury
55659754Bhaskar,SitaramYechury
ADiravia,SitaramYechury
Prashan35134700,SitaramYechury
MadhuG16249988,SitaramYechury
baneeshban,SitaramYechury
PorimalDas6,BJP4Bengal
Jaganna87183110,BJP4Bengal
AnantaR38998326,BJP4Bengal
pankajK17683058,BJP4Bengal
AshokKu58740478,BJP4Bengal
joypurmondal1,BJP4Bengal
Panjabraokalya1,BJP4Bengal
NitinGa16908919,BJP4Bengal
SouravDindaBJP,BJP4Bengal
GopalPa17902196,BJP4Bengal
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
SudipGa05526603,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
maidul_middya,MamataOfficial
maidul_middya,MamataOfficial
bikashmahato01,MamataOfficial
GoraiKaramchand,MamataOfficial
ashish_bhunia,MamataOfficial
YEAKUBS94696217,MamataOfficial
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
RonyMon31958913,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
RanjitKumarMai6,MamataOfficial
malhijs,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
FarukMa79499879,MahuaMoitra
shivrm60,MahuaMoitra
dhartideputt,MahuaMoitra
Deepu6147,MahuaMoitra
Swe1501,MahuaMoitra
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
helpless_indian,MahuaMoitra
jp_clinton,MahuaMoitra
RahulSaysItLoud,MahuaMoitra
VikramR48535938,MahuaMoitra
sukesh1968,MahuaMoitra
gwhin,MahuaMoitra
SAMIRMA39756993,MahuaMoitra
scape1977,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
DaltanSaha,MahuaMoitra
BAtamnirbhar,MahuaMoitra
AbhikRo90037636,MahuaMoitra
BaniBains,MahuaMoitra
AshisBhunia19,AITCofficial
AsishDa51605919,AITCofficial
MdFaiju89931021,AITCofficial
SASWATIPAUL4,AITCofficial
Subrata10280220,AITCofficial
ShahenshaAlam6,AITCofficial
ALIMSk88182481,AITCofficial
SumanCh35488796,AITCofficial
ujjwalkumarmo15,AITCofficial
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
SumanBasu1967,MamataOfficial
Subhank96632910,MamataOfficial
Souravroy_1995,MamataOfficial
atazad2,MamataOfficial
KalipadaDandap3,MamataOfficial
Nurahmedseikh8,derekobrienmp
AjayKumar7265,derekobrienmp
GulaabJa,derekobrienmp
Abinaya_KS,derekobrienmp
AjeetYa66864326,derekobrienmp
piyushsabarwal,derekobrienmp
ranjanmamgain,derekobrienmp
Mohamme70956462,derekobrienmp
aap_mukeshs,derekobrienmp
DhumMilan,MamataOfficial
SaniRoy65879659,MamataOfficial
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
maidul_middya,MamataOfficial
MahantyMax,MamataOfficial
WMaity,MamataOfficial
ashish_bhunia,MamataOfficial
PaitandiTapas,MamataOfficial
SoumenSamui11,MamataOfficial
RobiulI34857790,MamataOfficial
MahataSomenath,MamataOfficial
SwapanD35872792,MamataOfficial
MasudRe66101136,MamataOfficial
Sumantamrr,MamataOfficial
JyotiChowdhur17,MamataOfficial
Hasim993,MamataOfficial
SrikantaMajumd7,MamataOfficial
ArpitaC97766447,MamataOfficial
ArpitaC97766447,MamataOfficial
ArupNathu,AITCofficial
RajuReyaz,AITCofficial
MdAlamgirMond13,AITCofficial
Rahul56435053,AITCofficial
SahilKh47659621,AITCofficial
ParthaRaychoud4,AITCofficial
Shouvik36351010,AITCofficial
Anandarup13,AITCofficial
JyotiChowdhur17,AITCofficial
j_tanweer,AITCofficial
Chiranj74610562,MamataOfficial
TejendraSarkar2,MamataOfficial
mas007asm,MamataOfficial
Najibul_AITC,MamataOfficial
Firozkh46754379,MamataOfficial
PRALAYD40307548,MamataOfficial
Saurabh_Pathak7,MamataOfficial
LaljiBadya,MamataOfficial
Najibul_AITC,MamataOfficial
tpaul5196,MamataOfficial
scape1977,MahuaMoitra
Davinde03515988,MahuaMoitra
gps49349603,MahuaMoitra
Hell110Su,MahuaMoitra
ShreyaBanerj,MahuaMoitra
AdvPremAmir,MahuaMoitra
JyotiPrasadBand,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
_rubinakhan,MahuaMoitra
AmirJKhan2,MahuaMoitra
ShreyaBanerj,MahuaMoitra
venitasjf1,MahuaMoitra
mahekabose,MahuaMoitra
FarukMa79499879,MahuaMoitra
RizviSalim,MahuaMoitra
shiv_k_deol,MahuaMoitra
Kubera79938340,MahuaMoitra
MahaswataM,MahuaMoitra
WiththeNation,MahuaMoitra
Patki1952,MahuaMoitra
shantandrak,MahuaMoitra
APURBAGHORUI6,MahuaMoitra
Priya120880,MahuaMoitra
FarukMa79499879,MahuaMoitra
Hisamud47588796,MahuaMoitra
mani24sjcpl,MahuaMoitra
Mijan99009,MahuaMoitra
riyazahmad6828,MahuaMoitra
IndianCrying,MahuaMoitra
Titir01754174,MahuaMoitra
BAtamnirbhar,MahuaMoitra
navpadda,MahuaMoitra
ZvSyedr,MahuaMoitra
Samrat63997071,MahuaMoitra
AbdulHa09352940,MahuaMoitra
partLvis,MahuaMoitra
malhijs,MahuaMoitra
LadyConstanz,MahuaMoitra
FarukMa79499879,MahuaMoitra
scape1977,MahuaMoitra
BiplabBagchi7,MahuaMoitra
vineets,MahuaMoitra
rajesh969414,MahuaMoitra
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
ashish_bhunia,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
rcpatel99,MamataOfficial
JyotiChowdhur17,MamataOfficial
SkJaliluddin,MamataOfficial
ManikOfficial18,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
SantuDa05231580,MamataOfficial
ABUJARRAHAMAN13,MamataOfficial
Mukesh54867769,MamataOfficial
MalayMah,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
JyotiChowdhur17,MamataOfficial
3kA6601NxLYwaRg,derekobrienmp
Najibul_AITC,derekobrienmp
Abujafa43693703,derekobrienmp
SarkarParizat,derekobrienmp
AMARKUM340,derekobrienmp
sukumarbanerj,derekobrienmp
Suushmita2,derekobrienmp
KANAI1989,derekobrienmp
ajaharsk8967,derekobrienmp
nur_twitt,derekobrienmp
Brat1991sid,MahuaMoitra
FarukMa79499879,MahuaMoitra
Directtalk18,MahuaMoitra
scape1977,MahuaMoitra
rajesh969414,MahuaMoitra
Davinde03515988,MahuaMoitra
Patki1952,MahuaMoitra
Hell110Su,MahuaMoitra
hizo_mizo,MahuaMoitra
SandipChand19,MamataOfficial
Subhasi83803995,MamataOfficial
UttamPa62475182,MamataOfficial
Hasim993,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
ashish_bhunia,MamataOfficial
SoumenSamui11,MamataOfficial
ashish_bhunia,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
BanerjeeKakan,MamataOfficial
its_rjrupesh,MamataOfficial
Meghan35590818,MamataOfficial
sanjeeda_sk,MamataOfficial
UttamPa62475182,MamataOfficial
TulikaG290496,MamataOfficial
GulaabJa,MamataOfficial
Madhab99330512,MamataOfficial
JyotiChowdhur17,MamataOfficial
mithunchatter,MamataOfficial
GulaabJa,MamataOfficial
SuvenduGhorai19,SuvenduWB
SouravDindaBJP,SuvenduWB
SandipChand19,SuvenduWB
KuntlMitra,SuvenduWB
Madhumi69263117,SuvenduWB
PorimalDas6,SuvenduWB
AbulKal63743048,SuvenduWB
Madhumi69263117,SuvenduWB
PavitraRai18,SuvenduWB
SuvenduGhorai19,SuvenduWB
SuvenduGhorai19,SuvenduWB
SouravDindaBJP,SuvenduWB
MANASKU20832554,SuvenduWB
SandipChand19,SuvenduWB
SandipChand19,SuvenduWB
Madhumi69263117,SuvenduWB
AnantaR38998326,SuvenduWB
Madhumi69263117,SuvenduWB
Madhumi69263117,SuvenduWB
Indrajitk143,SuvenduWB
venitasjf1,MahuaMoitra
FarukMa79499879,MahuaMoitra
shiv_k_deol,MahuaMoitra
Ranbiracharya,MahuaMoitra
JosiJoseM,MahuaMoitra
SyedMoinuddin06,MahuaMoitra
PuneetSambhal,MahuaMoitra
ashish_bhunia,MahuaMoitra
Kalam0092,MahuaMoitra
porendra,MahuaMoitra
SudiptaSwar1,MamataOfficial
Hasim993,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
SagarBanda8,MamataOfficial
NobelManarul,MamataOfficial
JaliluddinSekh3,MamataOfficial
santuaitc,MamataOfficial
SonuGup80808713,MamataOfficial
JyotiChowdhur17,MamataOfficial
FirojAl94430326,MahuaMoitra
kunju7103,MahuaMoitra
Najibul_AITC,MahuaMoitra
debopriyo_seal,MahuaMoitra
mahatosubham123,MahuaMoitra
roopashrisinha1,MahuaMoitra
ThelmaLobo_ed,MahuaMoitra
KunalLo96555248,MahuaMoitra
bishnoi_meet,MahuaMoitra
TejendraSarkar2,MamataOfficial
mas007asm,MamataOfficial
Najibul_AITC,MamataOfficial
Firozkh46754379,MamataOfficial
MAAHIRMURSHED2,MamataOfficial
PRALAYD40307548,MamataOfficial
SubrataHowlad19,MamataOfficial
Humayun19968067,MamataOfficial
Saurabh_Pathak7,MamataOfficial
LaljiBadya,MamataOfficial
shantandrak,MahuaMoitra
helpless_indian,MahuaMoitra
FarukMa79499879,MahuaMoitra
RCDABAS1,MahuaMoitra
smartgeek0001,MahuaMoitra
mani24sjcpl,MahuaMoitra
sraroy,MahuaMoitra
SANJAY95807438,MahuaMoitra
rakesh31046324,MahuaMoitra
Pain07001762,MahuaMoitra
Hasim993,MamataOfficial
ashish_bhunia,MamataOfficial
SanjuDa26174026,MamataOfficial
SantuDa05231580,MamataOfficial
SkJaliluddin,MamataOfficial
JaliluddinSekh3,MamataOfficial
JyotiChowdhur17,MamataOfficial
Santinagar13,MamataOfficial
pratipbanerjee2,MamataOfficial
MdGMAnsari,MamataOfficial
FarukMa79499879,MahuaMoitra
shiv_k_deol,MahuaMoitra
sukesh1968,MahuaMoitra
jadeveloper,MahuaMoitra
BaponMo25442843,MahuaMoitra
PuneetSambhal,MahuaMoitra
subhajitdas2co1,MahuaMoitra
SadiqSait90,MahuaMoitra
long_nature,MahuaMoitra
SachinRDas,MahuaMoitra
TIMIRMukherjee6,AITCofficial
NimishaNigam1,AITCofficial
SudipGi51470351,AITCofficial
SatyabrataMisr3,AITCofficial
SayemaSultana1,AITCofficial
SentuGhosh13,AITCofficial
IitdSatinder,AITCofficial
SKAkram38518779,AITCofficial
Munna46305636,AITCofficial
bulte_polley,AITCofficial
Hasim993,MamataOfficial
imranal45789633,MamataOfficial
ashish_bhunia,MamataOfficial
nAZbSXveVUbOGjB,MamataOfficial
SantuDa05231580,MamataOfficial
JyotiChowdhur17,MamataOfficial
Souravroy_1995,MamataOfficial
atazad2,MamataOfficial
DibanshiB,MamataOfficial
Xc3ZNZZm6eww55V,MamataOfficial
